ts_event,open,high,low,close,volume,rtype,publisher_id,instrument_id,symbol
2025-10-01 07:15:00+00:00,97.165,97.315,97.155,97.31,568,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 07:30:00+00:00,97.32,97.38,97.285,97.365,433,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 07:45:00+00:00,97.36,97.37,97.02,97.315,189,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 08:00:00+00:00,97.31,97.31,97.24,97.295,134,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 08:15:00+00:00,97.29,97.29,97.245,97.27,183,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 08:30:00+00:00,97.275,97.285,97.2,97.26,221,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 08:45:00+00:00,97.25,97.32,97.25,97.32,127,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 09:00:00+00:00,97.315,97.34,97.29,97.305,171,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 09:15:00+00:00,97.31,97.36,97.3,97.36,279,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 09:30:00+00:00,97.36,97.38,97.35,97.36,109,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 09:45:00+00:00,97.365,97.44,97.08,97.43,174,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 10:00:00+00:00,97.425,97.47,97.425,97.44,301,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 10:15:00+00:00,97.44,97.525,97.435,97.525,247,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 10:30:00+00:00,97.525,97.53,97.45,97.455,73,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 10:45:00+00:00,97.45,97.49,97.43,97.46,108,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 11:00:00+00:00,97.45,97.455,97.425,97.425,52,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 11:15:00+00:00,97.42,97.42,97.38,97.38,154,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 11:30:00+00:00,97.39,97.41,97.365,97.37,165,33.0,97.0,8024379.0,DX  FMZ0025!
2025-10-01 11:45:00+00:00,97.365,97.4,97.06,97.395,99,33.0,97.0,8024379.0,DX  FMZ0025!
